Date,Close
11/03/2013,30.76
12/03/2013,30.82
13/03/2013,30.35
14/03/2013,30.83
15/03/2013,31.1
18/03/2013,30.38
19/03/2013,30.2
20/03/2013,30.26
21/03/2013,30.19
22/03/2013,30.28
25/03/2013,30.1
26/03/2013,30.2
27/03/2013,29.89
28/03/2013,30.01
1/04/2013,30.32
2/04/2013,30.75
3/04/2013,29.73
4/04/2013,28.91
5/04/2013,28.78
8/04/2013,28.44
9/04/2013,29.36
10/04/2013,29.68
11/04/2013,29.36
12/04/2013,28.43
15/04/2013,26.84
16/04/2013,27.83
17/04/2013,27.26
18/04/2013,27.61
19/04/2013,27.4
22/04/2013,27.9
23/04/2013,28.13
24/04/2013,28.84
25/04/2013,28.97
26/04/2013,28.8
29/04/2013,29.27
30/04/2013,31.15
1/05/2013,30.37
2/05/2013,30.56
3/05/2013,30.86
6/05/2013,30.59
7/05/2013,31.31
8/05/2013,31.99
9/05/2013,31.7
10/05/2013,31.69
13/05/2013,31.73
14/05/2013,31.87
15/05/2013,31.67
16/05/2013,31.51
17/05/2013,32
20/05/2013,32.36
21/05/2013,31.97
22/05/2013,31.31
23/05/2013,31.4
24/05/2013,30.95
28/05/2013,31.12
29/05/2013,31.43
30/05/2013,31.34
31/05/2013,30.31
3/06/2013,30.51
4/06/2013,30.72
5/06/2013,30.49
6/06/2013,30.78
7/06/2013,31.04
10/06/2013,31.21
11/06/2013,30.49
12/06/2013,30.26
13/06/2013,30.79
14/06/2013,30.43
17/06/2013,30.7
18/06/2013,31.06
19/06/2013,30.67
20/06/2013,29.75
21/06/2013,29.52
24/06/2013,28.98
25/06/2013,28.9
26/06/2013,29.09
27/06/2013,29.5
28/06/2013,29.49
1/07/2013,29.49
2/07/2013,29.55
3/07/2013,29.64
5/07/2013,29.49
8/07/2013,29.92
9/07/2013,30.38
10/07/2013,30.56
11/07/2013,31.72
12/07/2013,31.2
15/07/2013,31
16/07/2013,31.27
17/07/2013,31.34
18/07/2013,31.38
19/07/2013,31.81
22/07/2013,31.96
23/07/2013,32.3
24/07/2013,31.83
25/07/2013,31.95
26/07/2013,31.77
29/07/2013,31.84
30/07/2013,31.73
31/07/2013,31.63
1/08/2013,32.57
2/08/2013,32.62
5/08/2013,32.6
6/08/2013,32.38
7/08/2013,32.04
8/08/2013,32.08
9/08/2013,32.26
12/08/2013,32.15
13/08/2013,32.01
14/08/2013,32.72
15/08/2013,33.94
16/08/2013,34.18
19/08/2013,33.78
20/08/2013,33.57
21/08/2013,33.27
22/08/2013,33.65
23/08/2013,34.31
26/08/2013,34.06
27/08/2013,34.47
28/08/2013,34.79
29/08/2013,34.3
30/08/2013,33.87
3/09/2013,34.36
4/09/2013,34.16
5/09/2013,34.54
6/09/2013,35.22
9/09/2013,35.45
10/09/2013,35.25
11/09/2013,35.62
12/09/2013,36.09
13/09/2013,36.15
16/09/2013,36.07
17/09/2013,35.94
18/09/2013,36.58
19/09/2013,36.13
20/09/2013,35.9
23/09/2013,36.12
24/09/2013,35.56
25/09/2013,35.97
26/09/2013,36.26
27/09/2013,36.26
30/09/2013,35.78
1/10/2013,35.98
2/10/2013,35.64
3/10/2013,35.11
4/10/2013,35.65
7/10/2013,35.48
8/10/2013,34.55
9/10/2013,34.86
10/10/2013,35.44
11/10/2013,35.56
14/10/2013,35.78
15/10/2013,35.75
16/10/2013,36.22
17/10/2013,36.33
18/10/2013,36.65
21/10/2013,36.66
22/10/2013,36.5
23/10/2013,35.31
24/10/2013,35.56
25/10/2013,35.99
28/10/2013,35.9
29/10/2013,36.27
30/10/2013,36.17
31/10/2013,36.35
1/11/2013,35.22
4/11/2013,35.18
5/11/2013,35.08
6/11/2013,35.21
7/11/2013,34.49
8/11/2013,35.23
11/11/2013,35.16
12/11/2013,34.82
13/11/2013,35.6
14/11/2013,35.67
15/11/2013,35.78
18/11/2013,35.59
19/11/2013,35.65
20/11/2013,36.24
21/11/2013,36.1
22/11/2013,36.02
25/11/2013,35.32
26/11/2013,34.84
27/11/2013,34.51
29/11/2013,34.68
2/12/2013,34.68
3/12/2013,35.31
4/12/2013,34.75
5/12/2013,34.1
6/12/2013,33.56
9/12/2013,33.68
10/12/2013,34.04
11/12/2013,33.55
12/12/2013,33.84
13/12/2013,33.77
16/12/2013,34.03
17/12/2013,33.5
18/12/2013,34.14
19/12/2013,34.2
20/12/2013,34.08
23/12/2013,34.61
24/12/2013,34.77
26/12/2013,34.88
27/12/2013,34.79
30/12/2013,34.68
31/12/2013,35.05
2/01/2014,34.46
3/01/2014,34.36
6/01/2014,34.3
7/01/2014,34.53
8/01/2014,34.7
9/01/2014,34.36
10/01/2014,34.78
13/01/2014,34.32
14/01/2014,34.06
15/01/2014,34.11
16/01/2014,34.33
17/01/2014,34.09
21/01/2014,34.16
22/01/2014,34.26
23/01/2014,34.07
24/01/2014,33.31
27/01/2014,32.65
28/01/2014,32.93
29/01/2014,32.61
30/01/2014,32.65
31/01/2014,32.83
3/02/2014,32.07
4/02/2014,31.65
5/02/2014,31.78
6/02/2014,32.34
7/02/2014,32.83
10/02/2014,32.7
11/02/2014,32.74
12/02/2014,32.91
13/02/2014,33.51
14/02/2014,33.4
18/02/2014,33.44
19/02/2014,33.34
20/02/2014,33.08
21/02/2014,32.93
24/02/2014,33.36
25/02/2014,33.28
26/02/2014,33.08
27/02/2014,33.06
28/02/2014,33.04
3/03/2014,33.06
4/03/2014,33.1
5/03/2014,32.94
6/03/2014,33.24
7/03/2014,33.29
10/03/2014,33.3
11/03/2014,32.8
12/03/2014,33.06
13/03/2014,32.78
14/03/2014,32.68
17/03/2014,32.68
18/03/2014,32.63
19/03/2014,32.49
20/03/2014,32.44
21/03/2014,32.56
24/03/2014,32.89
25/03/2014,33.07
26/03/2014,33.02
27/03/2014,33.72
28/03/2014,34.53
31/03/2014,34.96
1/04/2014,34.95
2/04/2014,35.49
3/04/2014,35.5
4/04/2014,35.97
7/04/2014,35.56
8/04/2014,36.49
9/04/2014,36.44
10/04/2014,36.14
11/04/2014,35.92
14/04/2014,36.06
15/04/2014,35.88
16/04/2014,36.41
17/04/2014,36.73
21/04/2014,36.67
22/04/2014,36.58
23/04/2014,37.55
24/04/2014,37.15
25/04/2014,37.1
28/04/2014,37.43
29/04/2014,38.94
30/04/2014,38.6
1/05/2014,38.78
2/05/2014,39.33
5/05/2014,39.3
6/05/2014,39.89
7/05/2014,39.62
8/05/2014,38.97
9/05/2014,38.66
12/05/2014,39.26
13/05/2014,39.55
14/05/2014,39.55
15/05/2014,39.4
16/05/2014,38.8
19/05/2014,38.94
20/05/2014,38.66
21/05/2014,38.94
22/05/2014,38.98
23/05/2014,38.97
27/05/2014,38.55
28/05/2014,38.48
29/05/2014,38.45
30/05/2014,38.53
2/06/2014,38.59
3/06/2014,38.71
4/06/2014,38.87
5/06/2014,38.78
6/06/2014,39.19
9/06/2014,39.77
10/06/2014,40.03
11/06/2014,40.61
12/06/2014,41.82
13/06/2014,42.69
16/06/2014,43.17
17/06/2014,42.66
18/06/2014,42.69
19/06/2014,42.43
20/06/2014,42.92
23/06/2014,43.13
24/06/2014,41.52
25/06/2014,41.72
26/06/2014,42.44
27/06/2014,42.68
30/06/2014,42.63
1/07/2014,42.75
2/07/2014,43.1
3/07/2014,43.08
7/07/2014,42.53
8/07/2014,42.47
9/07/2014,42.77
10/07/2014,42.25
11/07/2014,41.2
14/07/2014,41.86
15/07/2014,41.13
16/07/2014,41.63
17/07/2014,41.16
18/07/2014,41.56
21/07/2014,41.58
22/07/2014,41.94
23/07/2014,42.43
24/07/2014,42.27
25/07/2014,42.12
28/07/2014,41.95
29/07/2014,41.57
30/07/2014,41.88
31/07/2014,41.07
1/08/2014,39.73
4/08/2014,40.61
5/08/2014,39.38
6/08/2014,39.24
7/08/2014,38.95
8/08/2014,39.19
11/08/2014,39.53
12/08/2014,38.91
13/08/2014,38.66
14/08/2014,38.46
15/08/2014,39.43
18/08/2014,39.23
19/08/2014,39.51
20/08/2014,39.77
21/08/2014,39.96
22/08/2014,40.14
25/08/2014,40.34
26/08/2014,40.33
27/08/2014,40.72
28/08/2014,40.79
29/08/2014,41.09
2/09/2014,39.95
3/09/2014,40.52
4/09/2014,40.52
5/09/2014,40.54
8/09/2014,39.7
9/09/2014,39.77
10/09/2014,39.48
11/09/2014,39.19
12/09/2014,38.71
15/09/2014,38.93
16/09/2014,39.61
17/09/2014,39.11
18/09/2014,39.31
19/09/2014,38.45
22/09/2014,37.5
23/09/2014,37.26
24/09/2014,36.96
25/09/2014,36.3
26/09/2014,36.49
29/09/2014,36.12
30/09/2014,36.15
1/10/2014,35.83
2/10/2014,35.87
3/10/2014,35.41
6/10/2014,35.53
7/10/2014,34.51
8/10/2014,34.48
9/10/2014,33.56
10/10/2014,32.71
13/10/2014,32.29
14/10/2014,31.95
15/10/2014,32.27
16/10/2014,32.98
17/10/2014,33.45
20/10/2014,33.77
21/10/2014,34.62
22/10/2014,33.71
23/10/2014,34.66
24/10/2014,34.61
27/10/2014,33.95
28/10/2014,34.88
29/10/2014,34.71
30/10/2014,34.85
31/10/2014,35.54
3/11/2014,33.99
4/11/2014,32.64
5/11/2014,33.85
6/11/2014,33.62
7/11/2014,34.57
10/11/2014,34.41
11/11/2014,34.68
12/11/2014,35.18
13/11/2014,34.46
14/11/2014,35.05
17/11/2014,34.74
18/11/2014,34.69
19/11/2014,34.1
20/11/2014,35.1
21/11/2014,36.09
24/11/2014,35.72
25/11/2014,35.24
26/11/2014,34.77
28/11/2014,31.59
1/12/2014,32.2
2/12/2014,32.15
3/12/2014,32.86
4/12/2014,31.57
5/12/2014,31.31
8/12/2014,29.35
9/12/2014,29.72
10/12/2014,28.21
11/12/2014,28.23
12/12/2014,27.74
15/12/2014,26.9
16/12/2014,28.35
17/12/2014,30.61
18/12/2014,31.14
19/12/2014,31.9
22/12/2014,31.68
23/12/2014,32.47
24/12/2014,32.08
26/12/2014,32.18
29/12/2014,32.24
30/12/2014,31.96
31/12/2014,31.78
2/01/2015,31.73
5/01/2015,30.32
6/01/2015,29.8
7/01/2015,29.85
8/01/2015,30.32
9/01/2015,29.98
12/01/2015,28.67
13/01/2015,29.1
14/01/2015,29.2
15/01/2015,28.6
16/01/2015,30.07
20/01/2015,28.82
21/01/2015,29.49
22/01/2015,29.85
23/01/2015,30.05
26/01/2015,29.86
27/01/2015,30.31
28/01/2015,29.34
29/01/2015,28.91
30/01/2015,29.81
2/02/2015,31.23
3/02/2015,31.89
4/02/2015,29.84
5/02/2015,31.01
6/02/2015,30.9
9/02/2015,31.53
10/02/2015,30.56
11/02/2015,30.44
12/02/2015,31.32
13/02/2015,31.62
17/02/2015,31.67
18/02/2015,30.99
19/02/2015,30.8
20/02/2015,30.66
23/02/2015,30.72
24/02/2015,30.68
25/02/2015,30.85
26/02/2015,30.48
27/02/2015,30.1
2/03/2015,29.56
3/03/2015,30.12
4/03/2015,30.14
5/03/2015,29.71
6/03/2015,29.25
9/03/2015,28.56
10/03/2015,28.03
11/03/2015,28.22
12/03/2015,27.9
13/03/2015,27.64
16/03/2015,27.59
17/03/2015,27.47
18/03/2015,28.59
19/03/2015,27.69
20/03/2015,28.2
23/03/2015,28.57
24/03/2015,28.75
25/03/2015,28.99
26/03/2015,29.3
27/03/2015,29.11
30/03/2015,29.2
31/03/2015,29.25
1/04/2015,29.52
2/04/2015,30.77
6/04/2015,31.04
7/04/2015,31.19
8/04/2015,30.97
9/04/2015,31.28
10/04/2015,31.56
13/04/2015,31.39
14/04/2015,31.93
15/04/2015,33.08
16/04/2015,32.91
17/04/2015,32.82
20/04/2015,32.92
21/04/2015,32.5
22/04/2015,32.79
23/04/2015,32.98
24/04/2015,33.06
27/04/2015,32.91
28/04/2015,33.02
29/04/2015,33.26
30/04/2015,32.6
1/05/2015,32.22
4/05/2015,32.31
5/05/2015,31.75
6/05/2015,30.77
7/05/2015,29.97
8/05/2015,30.4
11/05/2015,30.4
12/05/2015,30.33
13/05/2015,30.28
14/05/2015,30.24
15/05/2015,30.42
18/05/2015,30.05
19/05/2015,29.54
20/05/2015,29.85
21/05/2015,30.17
22/05/2015,30.17
26/05/2015,29.15
27/05/2015,29.14
28/05/2015,29.33
29/05/2015,29.23
1/06/2015,28.89
2/06/2015,29.12
3/06/2015,29.16
4/06/2015,28.89
5/06/2015,28.98
8/06/2015,28.27
9/06/2015,29.06
10/06/2015,29.58
11/06/2015,28.9
12/06/2015,28.25
15/06/2015,27.78
16/06/2015,28
17/06/2015,28.17
18/06/2015,27.82
19/06/2015,27.43
22/06/2015,27.64
23/06/2015,28.17
24/06/2015,28.78
25/06/2015,28.04
26/06/2015,27.92
29/06/2015,27.26
30/06/2015,27.52
1/07/2015,27.4
2/07/2015,27.61
6/07/2015,27.04
7/07/2015,27.49
8/07/2015,27.03
9/07/2015,26.6
10/07/2015,26.8
13/07/2015,27.03
14/07/2015,27.5
15/07/2015,27.2
16/07/2015,27.16
17/07/2015,26.64
20/07/2015,26.05
21/07/2015,25.76
22/07/2015,25.73
23/07/2015,25.77
24/07/2015,25.36
27/07/2015,25.08
28/07/2015,25.66
29/07/2015,26.68
30/07/2015,28.26
31/07/2015,28.16
3/08/2015,27.66
4/08/2015,28
5/08/2015,28.3
6/08/2015,28.63
7/08/2015,28.45
10/08/2015,29.04
11/08/2015,28.8
12/08/2015,28.91
13/08/2015,28.2
14/08/2015,28.45
17/08/2015,27.95
18/08/2015,27.85
19/08/2015,26.86
20/08/2015,26.16
21/08/2015,26.04
24/08/2015,24.81
25/08/2015,25.15
26/08/2015,25.97
27/08/2015,27.56
28/08/2015,27.86
31/08/2015,28.24
1/09/2015,27.31
2/09/2015,26.37
3/09/2015,26.49
4/09/2015,26.36
8/09/2015,26.56
9/09/2015,26.22
10/09/2015,26.47
11/09/2015,25.75
14/09/2015,25.37
15/09/2015,25.23
16/09/2015,26.39
17/09/2015,26.68
18/09/2015,25.86
21/09/2015,26.25
22/09/2015,26.03
23/09/2015,25.57
24/09/2015,25.87
25/09/2015,26.29
28/09/2015,25.87
29/09/2015,26.44
30/09/2015,26.72
1/10/2015,26.58
2/10/2015,26.86
5/10/2015,26.45
6/10/2015,26.78
7/10/2015,27.14
8/10/2015,28.53
9/10/2015,28.34
12/10/2015,28.25
13/10/2015,28.05
14/10/2015,28.6
15/10/2015,28.6
16/10/2015,28.61
19/10/2015,27.95
20/10/2015,28.36
21/10/2015,28.17
22/10/2015,29.08
23/10/2015,28.45
26/10/2015,28.14
27/10/2015,27.67
28/10/2015,28.47
29/10/2015,29.48
30/10/2015,29.73
2/11/2015,29.88
3/11/2015,30.27
4/11/2015,30.26
5/11/2015,29.87
6/11/2015,29.69
9/11/2015,29.34
10/11/2015,29.48
11/11/2015,28.79
12/11/2015,28.1
13/11/2015,27.75
16/11/2015,28.73
17/11/2015,28.97
18/11/2015,28.13
19/11/2015,27.91
20/11/2015,27.44
23/11/2015,27.42
24/11/2015,27.8
25/11/2015,27.56
27/11/2015,27.38
30/11/2015,27.6
1/12/2015,28.26
2/12/2015,27.53
3/12/2015,27.54
4/12/2015,26.95
7/12/2015,25.76
8/12/2015,25.74
9/12/2015,26.06
10/12/2015,26.17
11/12/2015,25.62
14/12/2015,25.13
15/12/2015,25.59
16/12/2015,25.58
17/12/2015,25.4
18/12/2015,25.84
21/12/2015,25.65
22/12/2015,25.75
23/12/2015,26.83
24/12/2015,26.62
28/12/2015,26.3
29/12/2015,26.38
30/12/2015,25.75
31/12/2015,25.8
4/01/2016,25.3
5/01/2016,25.32
6/01/2016,24.21
7/01/2016,23.63
8/01/2016,23.49
11/01/2016,22.41
12/01/2016,22.72
13/01/2016,21.81
14/01/2016,22.55
15/01/2016,21.49
19/01/2016,19.98
20/01/2016,19.61
21/01/2016,20.84
22/01/2016,22.12
25/01/2016,20.98
26/01/2016,22.04
27/01/2016,22.24
28/01/2016,23.34
29/01/2016,23.55
1/02/2016,22.84
2/02/2016,22.22
3/02/2016,22.9
4/02/2016,23.12
5/02/2016,22.95
8/02/2016,22.53
9/02/2016,21.57
10/02/2016,21.22
11/02/2016,21.12
12/02/2016,22.08
16/02/2016,22.33
17/02/2016,23.98
18/02/2016,23.99
19/02/2016,23.88
22/02/2016,24.61
23/02/2016,23.78
24/02/2016,24.11
25/02/2016,24.65
26/02/2016,24.35
29/02/2016,24.48
1/03/2016,25.06
2/03/2016,24.87
3/03/2016,24.96
4/03/2016,25.32
7/03/2016,26.04
8/03/2016,25.56
9/03/2016,26.02
10/03/2016,25.67
11/03/2016,26.16
14/03/2016,26.21
15/03/2016,26.75
16/03/2016,27.55
17/03/2016,28.14
18/03/2016,27.64
21/03/2016,27.76
22/03/2016,27.86
23/03/2016,26.92
24/03/2016,27.07
28/03/2016,27.13
29/03/2016,27.18
30/03/2016,27.52
31/03/2016,27.81
1/04/2016,27.68
4/04/2016,27.03
5/04/2016,26.65
6/04/2016,27.27
7/04/2016,26.9
8/04/2016,27.52
11/04/2016,27.6
12/04/2016,28.87
13/04/2016,28.91
14/04/2016,28.72
15/04/2016,27.98
18/04/2016,28.32
19/04/2016,29.32
20/04/2016,28.87
21/04/2016,28.33
22/04/2016,28.66
25/04/2016,28.51
26/04/2016,28.82
27/04/2016,28.69
28/04/2016,29.36
29/04/2016,29.37
2/05/2016,28.37
3/05/2016,27.51
4/05/2016,26.55
5/05/2016,25.78
6/05/2016,26.25
9/05/2016,25.65
10/05/2016,26.72
11/05/2016,26.83
12/05/2016,26.57
13/05/2016,26.36
16/05/2016,27.13
17/05/2016,27.18
18/05/2016,26.44
19/05/2016,26.17
20/05/2016,26.3
23/05/2016,26.36
24/05/2016,26.9
25/05/2016,27.43
26/05/2016,27.54
27/05/2016,27.54
31/05/2016,27.65
1/06/2016,27.07
2/06/2016,27.43
3/06/2016,27.52
6/06/2016,27.94
7/06/2016,28.53
8/06/2016,27.94
9/06/2016,27.67
10/06/2016,26.94
13/06/2016,26.86
14/06/2016,26.58
15/06/2016,26.26
16/06/2016,26.27
17/06/2016,26.62
20/06/2016,26.97
21/06/2016,27.09
22/06/2016,27.11
23/06/2016,28.2
24/06/2016,26.85
27/06/2016,26.26
28/06/2016,26.82
29/06/2016,27.4
30/06/2016,27.73
1/07/2016,28.22
5/07/2016,28.22
6/07/2016,28.11
7/07/2016,27.74
8/07/2016,27.84
11/07/2016,27.69
12/07/2016,28.53
13/07/2016,28.23
14/07/2016,28.41
15/07/2016,27.91
18/07/2016,27.94
19/07/2016,27.49
20/07/2016,27.59
21/07/2016,27.5
22/07/2016,27.38
25/07/2016,26.35
26/07/2016,26.55
27/07/2016,26.27
28/07/2016,26.71
29/07/2016,26.91
1/08/2016,25.92
2/08/2016,26
3/08/2016,26.42
4/08/2016,26.63
5/08/2016,26.59
8/08/2016,27.06
9/08/2016,27.35
10/08/2016,27.58
11/08/2016,27.96
12/08/2016,28.11
15/08/2016,28.35
16/08/2016,28.47
17/08/2016,28.25
18/08/2016,28.72
19/08/2016,28.43
22/08/2016,28.33
23/08/2016,28.28
24/08/2016,28.09
25/08/2016,28.07
26/08/2016,28.08
29/08/2016,27.76
30/08/2016,27.82
31/08/2016,27.11
1/09/2016,26.93
2/09/2016,27.43
6/09/2016,27.52
7/09/2016,27.36
8/09/2016,27.68
9/09/2016,26.89
12/09/2016,26.78
13/09/2016,26.09
14/09/2016,25.97
15/09/2016,26.2
16/09/2016,25.9
19/09/2016,26.12
20/09/2016,25.78
21/09/2016,26.25
22/09/2016,26.74
23/09/2016,26.48
26/09/2016,26.21
27/09/2016,25.89
28/09/2016,27.15
29/09/2016,27.7
30/09/2016,27.78
3/10/2016,27.68
4/10/2016,27.57
5/10/2016,27.84
6/10/2016,27.93
7/10/2016,27.76
10/10/2016,28.4
11/10/2016,28.25
12/10/2016,28.07
13/10/2016,28.47
14/10/2016,28.43
17/10/2016,28.62
18/10/2016,28.93
19/10/2016,29.31
20/10/2016,29.35
21/10/2016,29.42
24/10/2016,29.4
25/10/2016,29.2
26/10/2016,29.49
27/10/2016,31.15
28/10/2016,30.84
31/10/2016,30.02
1/11/2016,29.98
2/11/2016,29.68
3/11/2016,29.55
4/11/2016,29.18
7/11/2016,30
8/11/2016,30.18
9/11/2016,30.48
10/11/2016,29.72
11/11/2016,29.17
14/11/2016,29.32
15/11/2016,30.73
16/11/2016,30.51
17/11/2016,30.54
18/11/2016,30.94
21/11/2016,31.84
22/11/2016,31.7
23/11/2016,31.53
25/11/2016,31.18
28/11/2016,30.73
29/11/2016,30.02
30/11/2016,31.86
1/12/2016,32.3
2/12/2016,32.23
5/12/2016,32.46
6/12/2016,32.35
7/12/2016,32.5
8/12/2016,32.48
9/12/2016,32.62
12/12/2016,32.56
13/12/2016,33.31
14/12/2016,32.4
15/12/2016,32.8
16/12/2016,32.82
19/12/2016,32.68
20/12/2016,32.89
21/12/2016,32.81
22/12/2016,32.92
23/12/2016,32.78
27/12/2016,32.9
28/12/2016,32.51
29/12/2016,32.77
30/12/2016,32.69
3/01/2017,32.91
4/01/2017,33.07
5/01/2017,33.31
6/01/2017,33.34
9/01/2017,32.88
10/01/2017,32.52
11/01/2017,32.75
12/01/2017,32.58
13/01/2017,32.45
17/01/2017,32.73
18/01/2017,32
19/01/2017,31.65
20/01/2017,31.73
23/01/2017,31.28
24/01/2017,32.27
25/01/2017,32.31
26/01/2017,31.87
27/01/2017,31.48
30/01/2017,31
31/01/2017,31.04
1/02/2017,31.04
2/02/2017,31.16
3/02/2017,31.27
6/02/2017,30.93
7/02/2017,30.87
8/02/2017,30.72
9/02/2017,31.56
10/02/2017,31.71
13/02/2017,31.9
14/02/2017,32.01
15/02/2017,32.45
16/02/2017,32.48
17/02/2017,32.17
21/02/2017,32.45
22/02/2017,32.15
23/02/2017,32.67
24/02/2017,31.5
27/02/2017,31.75
28/02/2017,31.33
1/03/2017,31.25
2/03/2017,30.93
3/03/2017,31.19
6/03/2017,31.47
7/03/2017,31.39
8/03/2017,30
9/03/2017,30.03
10/03/2017,30.06
13/03/2017,30.08
14/03/2017,29.72
15/03/2017,30.62
16/03/2017,30.73
17/03/2017,30.88
20/03/2017,30.76
21/03/2017,30.37
22/03/2017,30.52
23/03/2017,30.59
24/03/2017,30.52
27/03/2017,30.25
28/03/2017,30.95
29/03/2017,31.54
30/03/2017,30.89
31/03/2017,30.75
3/04/2017,30.39
4/04/2017,30.61
5/04/2017,30.88
6/04/2017,31.07
7/04/2017,30.98
10/04/2017,31.36
11/04/2017,31.11
12/04/2017,31.16
13/04/2017,30.53
17/04/2017,31
18/04/2017,30.65
19/04/2017,30.2
20/04/2017,30.15
21/04/2017,30.31
24/04/2017,30.69
25/04/2017,31.15
26/04/2017,30.62
27/04/2017,30.68
28/04/2017,31.36
1/05/2017,31.36
2/05/2017,31.45
3/05/2017,31.12
4/05/2017,30.34
5/05/2017,31.2
8/05/2017,31.56
9/05/2017,31.41
10/05/2017,31.93
11/05/2017,31.57
12/05/2017,31.68
15/05/2017,32.12
16/05/2017,31.98
17/05/2017,31.38
18/05/2017,31.42
19/05/2017,32.04
22/05/2017,32.1
23/05/2017,31.84
24/05/2017,31.84
25/05/2017,31.29
26/05/2017,31.63
30/05/2017,31.67
31/05/2017,31.31
1/06/2017,31.3
2/06/2017,31.09
5/06/2017,31.08
6/06/2017,31.45
7/06/2017,30.47
8/06/2017,30.24
9/06/2017,30.65
12/06/2017,30.79
13/06/2017,30.88
14/06/2017,29.77
15/06/2017,29.5
16/06/2017,29.73
19/06/2017,29.51
20/06/2017,28.72
21/06/2017,28.72
22/06/2017,28.82
23/06/2017,29.02
26/06/2017,28.73
27/06/2017,29.21
28/06/2017,29.57
29/06/2017,29.43
30/06/2017,29.2
3/07/2017,29.94
5/07/2017,28.8
6/07/2017,28.47
7/07/2017,28.45
10/07/2017,28.35
11/07/2017,28.82
12/07/2017,29.28
13/07/2017,29.3
14/07/2017,29.71
17/07/2017,29.59
18/07/2017,29.91
19/07/2017,30.61
20/07/2017,30.79
21/07/2017,30.64
24/07/2017,30.71
25/07/2017,31.18
26/07/2017,31.4
27/07/2017,31.66
28/07/2017,32.46
31/07/2017,32.62
1/08/2017,32.21
2/08/2017,32.77
3/08/2017,32.76
4/08/2017,32.99
7/08/2017,33.01
8/08/2017,32.88
9/08/2017,32.77
10/08/2017,32.39
11/08/2017,32.41
14/08/2017,32.12
15/08/2017,31.92
16/08/2017,31.64
17/08/2017,31.22
18/08/2017,31.42
21/08/2017,30.96
22/08/2017,31.08
23/08/2017,31.35
24/08/2017,31.3
25/08/2017,31.39
28/08/2017,31.16
29/08/2017,31.53
30/08/2017,31.19
31/08/2017,31.33
1/09/2017,31.91
5/09/2017,31.83
6/09/2017,32.54
7/09/2017,32.89
8/09/2017,32.71
11/09/2017,33.08
12/09/2017,33.38
13/09/2017,33.63
14/09/2017,34.15
15/09/2017,34.13
18/09/2017,33.97
19/09/2017,33.95
20/09/2017,34.15
21/09/2017,34.21
22/09/2017,34.12
25/09/2017,34.66
26/09/2017,34.53
27/09/2017,34.73
28/09/2017,34.81
29/09/2017,35.03
2/10/2017,34.64
3/10/2017,34.82
4/10/2017,35.05
5/10/2017,35
6/10/2017,34.67
9/10/2017,34.57
10/10/2017,34.56
11/10/2017,34.52
12/10/2017,33.76
13/10/2017,33.73
16/10/2017,33.63
17/10/2017,33.74
18/10/2017,33.76
19/10/2017,33.61
20/10/2017,33.33
