Date,Close
17/06/2020,49.64
18/06/2020,49.02
19/06/2020,47.96
22/06/2020,49.11
23/06/2020,49.82
24/06/2020,48.41
25/06/2020,49.41
26/06/2020,48.54
29/06/2020,48.98
30/06/2020,49.73
1/07/2020,49.45
2/07/2020,50.07
6/07/2020,50.43
7/07/2020,49.92
8/07/2020,51.11
9/07/2020,50.5
10/07/2020,51.07
13/07/2020,50.77
14/07/2020,52.36
15/07/2020,53.08
16/07/2020,52.95
17/07/2020,53.84
20/07/2020,53.59
21/07/2020,53.32
22/07/2020,53.19
23/07/2020,52.71
24/07/2020,52.61
27/07/2020,54.39
28/07/2020,53.52
29/07/2020,54.26
30/07/2020,53.15
31/07/2020,52.84
3/08/2020,53.69
4/08/2020,54.16
5/08/2020,56.02
6/08/2020,56.84
7/08/2020,55.89
10/08/2020,57.16
11/08/2020,56.83
12/08/2020,57.46
13/08/2020,57.03
14/08/2020,56.99
17/08/2020,57.98
18/08/2020,56.9
19/08/2020,55.78
20/08/2020,55.74
21/08/2020,54.51
24/08/2020,55.29
25/08/2020,54.72
26/08/2020,55.16
27/08/2020,55.04
28/08/2020,55.83
31/08/2020,55.06
1/09/2020,56.79
2/09/2020,56.38
3/09/2020,53.15
4/09/2020,53.71
8/09/2020,53.05
9/09/2020,54.23
10/09/2020,52.64
11/09/2020,54.19
14/09/2020,54.86
15/09/2020,55.4
16/09/2020,55.88
17/09/2020,55.49
18/09/2020,54.71
21/09/2020,52.92
22/09/2020,52.89
23/09/2020,51.83
24/09/2020,52.65
25/09/2020,52.39
28/09/2020,52.74
29/09/2020,51.6
30/09/2020,51.71
1/10/2020,51.34
2/10/2020,51.46
5/10/2020,52.17
6/10/2020,50.5
7/10/2020,51.94
8/10/2020,52.52
9/10/2020,52.87
12/10/2020,52.5
13/10/2020,52.05
14/10/2020,51.92
15/10/2020,51.81
16/10/2020,51.65
19/10/2020,50.61
20/10/2020,51.2
21/10/2020,51.35
22/10/2020,51.73
23/10/2020,51.39
26/10/2020,50.36
27/10/2020,49.74
28/10/2020,47.7
29/10/2020,48.11
30/10/2020,48.11
2/11/2020,48.09
3/11/2020,49.55
4/11/2020,48.85
5/11/2020,50.06
6/11/2020,51.06
9/11/2020,53.1
10/11/2020,53.61
11/11/2020,53.54
12/11/2020,52.11
13/11/2020,52.95
16/11/2020,53.97
17/11/2020,53.73
18/11/2020,53.33
19/11/2020,53.08
20/11/2020,53.7
23/11/2020,55.12
24/11/2020,57.85
25/11/2020,57.32
27/11/2020,57.26
30/11/2020,55.79
1/12/2020,57.75
