Date,Close
6/08/2019,2.86
7/08/2019,2.91
8/08/2019,2.95
9/08/2019,2.92
12/08/2019,2.93
13/08/2019,2.96
14/08/2019,3.05
15/08/2019,2.83
16/08/2019,2.8
19/08/2019,3.01
20/08/2019,3.34
21/08/2019,3.36
22/08/2019,3.22
23/08/2019,3.38
26/08/2019,3.46
27/08/2019,3.43
28/08/2019,3.53
29/08/2019,3.45
30/08/2019,3.41
2/09/2019,3.43
3/09/2019,3.47
4/09/2019,3.79
5/09/2019,3.89
6/09/2019,3.89
9/09/2019,3.97
10/09/2019,3.89
11/09/2019,3.79
12/09/2019,3.77
13/09/2019,3.69
16/09/2019,3.5
17/09/2019,3.54
18/09/2019,3.62
19/09/2019,3.65
20/09/2019,3.59
23/09/2019,3.71
24/09/2019,3.77
25/09/2019,3.89
26/09/2019,4
27/09/2019,4.25
30/09/2019,4.65
1/10/2019,4.81
2/10/2019,4.74
3/10/2019,4.72
4/10/2019,4.8
7/10/2019,4.83
8/10/2019,5.19
9/10/2019,5.27
10/10/2019,5.28
11/10/2019,5.53
14/10/2019,5.45
15/10/2019,5.43
16/10/2019,5.22
17/10/2019,4.64
18/10/2019,4.35
21/10/2019,4.14
22/10/2019,4.3
23/10/2019,4.1
24/10/2019,4.25
25/10/2019,4.31
28/10/2019,4.2
29/10/2019,4.5
30/10/2019,3.95
31/10/2019,3.76
1/11/2019,3.8
4/11/2019,3.65
5/11/2019,3.67
6/11/2019,3.44
7/11/2019,4.02
8/11/2019,3.92
11/11/2019,4.08
12/11/2019,3.91
13/11/2019,4.05
14/11/2019,4.1
15/11/2019,4.1
18/11/2019,3.96
19/11/2019,3.87
20/11/2019,3.89
21/11/2019,3.73
22/11/2019,3.77
25/11/2019,3.75
26/11/2019,3.8
27/11/2019,3.83
28/11/2019,3.92
2/12/2019,3.76
3/12/2019,3.69
4/12/2019,3.55
5/12/2019,3.66
6/12/2019,3.59
9/12/2019,3.5
10/12/2019,3.66
11/12/2019,3.52
12/12/2019,3.56
13/12/2019,3.52
16/12/2019,3.6
17/12/2019,3.52
18/12/2019,3.57
19/12/2019,3.57
20/12/2019,3.64
23/12/2019,3.52
24/12/2019,3.54
27/12/2019,3.7
30/12/2019,3.63
31/12/2019,3.54
2/01/2020,3.54
3/01/2020,3.53
6/01/2020,3.45
7/01/2020,3.42
8/01/2020,3.18
9/01/2020,3.37
10/01/2020,3.53
13/01/2020,3.64
14/01/2020,3.63
15/01/2020,3.57
16/01/2020,3.73
17/01/2020,3.82
20/01/2020,3.81
21/01/2020,3.71
22/01/2020,4.02
23/01/2020,3.99
24/01/2020,4.08
28/01/2020,3.85
29/01/2020,4.08
30/01/2020,3.94
31/01/2020,4.04
3/02/2020,3.87
4/02/2020,4.35
5/02/2020,4.32
6/02/2020,4.23
7/02/2020,4.1
10/02/2020,4.07
11/02/2020,4.08
12/02/2020,4.06
13/02/2020,4.08
14/02/2020,4.09
17/02/2020,3.88
18/02/2020,3.84
19/02/2020,3.88
20/02/2020,3.75
21/02/2020,3.65
24/02/2020,3.55
25/02/2020,3.47
26/02/2020,3.29
27/02/2020,3.03
28/02/2020,2.72
2/03/2020,2.84
3/03/2020,2.73
4/03/2020,2.58
5/03/2020,2.5
6/03/2020,2.21
9/03/2020,1.82
10/03/2020,1.9
11/03/2020,1.7
12/03/2020,1.38
13/03/2020,1.4
16/03/2020,1.35
17/03/2020,1.61
18/03/2020,1.32
19/03/2020,1.18
20/03/2020,1.27
23/03/2020,1.23
24/03/2020,1.29
25/03/2020,1.43
26/03/2020,1.57
27/03/2020,1.41
30/03/2020,1.47
31/03/2020,1.59
1/04/2020,1.65
2/04/2020,1.6
3/04/2020,1.71
6/04/2020,1.97
7/04/2020,2.16
8/04/2020,2.08
9/04/2020,2.23
14/04/2020,2.59
15/04/2020,2.5
16/04/2020,2.28
17/04/2020,2.35
20/04/2020,2.28
21/04/2020,2.02
22/04/2020,2
23/04/2020,1.94
24/04/2020,1.92
27/04/2020,2.09
28/04/2020,2.11
29/04/2020,2.19
30/04/2020,2.39
1/05/2020,2.22
4/05/2020,2.35
5/05/2020,2.6
6/05/2020,2.82
7/05/2020,2.86
8/05/2020,3.27
11/05/2020,3.48
12/05/2020,3.42
13/05/2020,3.38
14/05/2020,3.19
15/05/2020,3.09
18/05/2020,3.09
19/05/2020,3.09
20/05/2020,3.35
21/05/2020,3.38
22/05/2020,3.37
25/05/2020,3.58
26/05/2020,3.7
27/05/2020,3.66
28/05/2020,3.62
29/05/2020,3.75
2/06/2020,5.2
3/06/2020,6.35
4/06/2020,5.95
5/06/2020,5.64
9/06/2020,6.53
10/06/2020,6.75
11/06/2020,6.53
12/06/2020,6.3
15/06/2020,5.77
16/06/2020,6.32
17/06/2020,6.3
18/06/2020,6.14
19/06/2020,6.16
22/06/2020,6
23/06/2020,5.92
24/06/2020,5.9
25/06/2020,5.49
26/06/2020,5.45
29/06/2020,5.09
30/06/2020,5.23
1/07/2020,5.49
2/07/2020,5.8
3/07/2020,5.74
6/07/2020,5.9
7/07/2020,5.77
8/07/2020,6.07
9/07/2020,6.7
10/07/2020,7.24
13/07/2020,7.63
14/07/2020,7.04
15/07/2020,6.57
16/07/2020,5.94
17/07/2020,5.9
20/07/2020,6.04
21/07/2020,6.57
22/07/2020,6.51
23/07/2020,6.55
24/07/2020,6.38
27/07/2020,6.37
28/07/2020,6.13
29/07/2020,6.01
30/07/2020,6.14
31/07/2020,5.95
3/08/2020,5.77
4/08/2020,6.28
5/08/2020,6.22
6/08/2020,6.07
7/08/2020,6.18
10/08/2020,6.31
11/08/2020,6.19
12/08/2020,6.11
13/08/2020,6.14
14/08/2020,6.32
17/08/2020,6.23
18/08/2020,6.31
19/08/2020,6.24
20/08/2020,6.53
21/08/2020,6.59
24/08/2020,7.45
25/08/2020,7.57
26/08/2020,9.65
27/08/2020,9.2
28/08/2020,8.88
31/08/2020,9.16
1/09/2020,7.99
2/09/2020,7.06
3/09/2020,7.12
4/09/2020,6.76
7/09/2020,6.9
8/09/2020,6.75
9/09/2020,6.61
10/09/2020,6.42
11/09/2020,5.99
14/09/2020,5.84
15/09/2020,6.07
16/09/2020,6.44
17/09/2020,5.98
18/09/2020,6.16
21/09/2020,6.05
22/09/2020,6.06
23/09/2020,6.24
24/09/2020,5.93
25/09/2020,5.96
28/09/2020,6.25
29/09/2020,6.4
30/09/2020,6.17
1/10/2020,6.6
2/10/2020,6.49
5/10/2020,6.76
6/10/2020,6.96
7/10/2020,7.29
8/10/2020,7.93
9/10/2020,7.56
12/10/2020,7.99
13/10/2020,7.9
14/10/2020,7.58
15/10/2020,7.01
16/10/2020,7.02
19/10/2020,7.17
20/10/2020,7.07
21/10/2020,7.08
22/10/2020,6.72
23/10/2020,6.74
26/10/2020,6.36
27/10/2020,6.02
28/10/2020,5.99
29/10/2020,5.98
30/10/2020,5.72
2/11/2020,5.65
3/11/2020,5.85
4/11/2020,5.98
5/11/2020,6.24
6/11/2020,6.09
9/11/2020,6.52
10/11/2020,5.92
11/11/2020,6.02
12/11/2020,5.97
13/11/2020,6.05
16/11/2020,6
17/11/2020,5.96
18/11/2020,5.89
19/11/2020,6.07
20/11/2020,6.18
23/11/2020,6.2
24/11/2020,6.26
25/11/2020,5.86
26/11/2020,6.07
27/11/2020,6.06
30/11/2020,6.06
1/12/2020,6.03
2/12/2020,5.95
